Random
40.2739025000
44.3070252000
43.1032406000
43.0343916000
42.2978863000
42.3376951000
42.3204235000
40.7737585000
40.5496504000
40.5882989000
40.6595496000
40.6045063000
40.5816459000
41.6737081000
42.0316247000
41.8627455000
43.3313434000
43.1270067000
42.3209528000
41.0787308000
40.2000975000
40.1578467000
40.2255495000
40.0901927000
40.0732943000
40.1016586000
40.1567352000
40.1024515000
40.0984755000
40.1568472000
40.0708016000
40.1344460000
40.0586676000
40.1163134000
40.1040597000
40.0912669000
40.0891034000
40.1693285000
40.1156802000
40.1288995000
40.0998921000
40.0920978000
40.1298065000
40.1101183000
40.1023979000
40.1123799000
40.1246631000
40.7006719000
40.0781378000
40.1030278000
40.0874526000
40.0777350000
40.3225292000
40.2031976000
40.0766123000
40.1010793000
40.1067466000
40.1081320000
40.1648581000
40.1157019000
40.0413796000
40.0868634000
40.0818496000
40.0903747000
40.1518729000
40.1118192000
40.1123924000
40.0767864000
40.1191139000
40.1038485000
40.1115827000
40.0939724000
40.0978023000
40.1010635000
40.1006434000
40.0728510000
40.0976443000
40.0918742000
40.1419718000
40.1129746000
39.9877089000
40.0325162000
40.0750587000
40.0142698000
40.0947900000
40.1133848000
40.1129321000
40.1186824000
40.0723314000
40.0928347000
40.1166756000
40.1245551000
40.0888487000
40.0496093000
40.0911701000
40.1358436000
40.1178698000
40.0615113000
40.1264732000
40.1552714000
,Ordered
,0.0041193000
,0.0041477000
,0.0040726000
,0.0040943000
,0.0040866000
,0.0041463000
,0.0040816000
,0.0040913000
,0.0040547000
,0.0040766000
,0.0040668000
,0.0039789000
,0.0039865000
,0.0040514000
,0.0040012000
,0.0040620000
,0.0040208000
,0.0041335000
,0.0040082000
,0.0041834000
,0.0039871000
,0.0041794000
,0.0040135000
,0.0041216000
,0.0040688000
,0.0041468000
,0.0040357000
,0.0040316000
,0.0041497000
,0.0040574000
,0.0040530000
,0.0040667000
,0.0043315000
,0.0039842000
,0.0041021000
,0.0040758000
,0.0041083000
,0.0039872000
,0.0040606000
,0.0041038000
,0.0045099000
,0.0041448000
,0.0041492000
,0.0041079000
,0.0041656000
,0.0039936000
,0.0041846000
,0.0040132000
,0.0040632000
,0.0043081000
,0.0040486000
,0.0041361000
,0.0040337000
,0.0042650000
,0.0040454000
,0.0041381000
,0.0040430000
,0.0040799000
,0.0040301000
,0.0042011000
,0.0040147000
,0.0040900000
,0.0040392000
,0.0040852000
,0.0040141000
,0.0041229000
,0.0040782000
,0.0041585000
,0.0040772000
,0.0040749000
,0.0040711000
,0.0041644000
,0.0040937000
,0.0040902000
,0.0040626000
,0.0040810000
,0.0039857000
,0.0040573000
,0.0040691000
,0.0045553000
,0.0040117000
,0.0041007000
,0.0043344000
,0.0041443000
,0.0040269000
,0.0040585000
,0.0040550000
,0.0040813000
,0.0040930000
,0.0040621000
,0.0040532000
,0.0040055000
,0.0041644000
,0.0040377000
,0.0040866000
,0.0040068000
,0.0041125000
,0.0045861000
,0.0040922000
,0.0041012000
,,Reverse
,,40.9817481000
,,40.9914188000
,,40.9464813000
,,40.9249371000
,,40.9929982000
,,41.1422570000
,,40.9567155000
,,41.0185056000
,,40.9321640000
,,40.9546651000
,,41.0978204000
,,41.0504940000
,,41.0677731000
,,41.0101463000
,,41.0707651000
,,40.8835834000
,,42.8180740000
,,43.1903638000
,,41.2887792000
,,41.1306544000
,,41.1224219000
,,41.2122547000
,,41.1504543000
,,41.0953010000
,,41.0922496000
,,41.7172945000
,,42.7945263000
,,41.4152700000
,,42.6389380000
,,42.4101581000
,,41.9510513000
,,41.7924735000
,,41.8486400000
,,41.8251767000
,,41.9569789000
,,41.8155916000
,,41.9006962000
,,41.8908882000
,,42.1476631000
,,42.9604931000
,,43.4413698000
,,42.9376888000
,,42.0411040000
,,41.4201900000
,,42.3971367000
,,42.8130839000
,,42.2537439000
,,41.9596313000
,,41.6005253000
,,41.4015460000
,,41.2133198000
,,41.1462143000
,,41.1258538000
,,41.1573326000
,,41.3049320000
,,41.3399929000
,,41.2359563000
,,43.3282933000
,,44.0830187000
,,42.9042142000
,,52.4861592000
,,51.6122337000
,,54.3442164000
,,53.6426428000
,,52.8006176000
,,53.6971348000
,,54.2427784000
,,53.9927393000
,,53.6358025000
,,54.4944273000
,,52.8058133000
,,53.1128955000
,,55.2207183000
,,53.8970070000
,,54.4096868000
,,55.7988245000
,,53.5250201000
,,52.2632510000
,,56.4663464000
,,54.7240435000
,,53.2856130000
,,54.9712103000
,,53.3584049000
,,55.3811867000
,,55.5372039000
,,55.9505784000
,,55.9352581000
,,54.7456316000
,,56.3994756000
,,55.9590742000
,,53.5570896000
,,54.6086193000
,,56.6612176000
,,55.2177395000
,,50.0602851000
,,52.6010541000
,,55.8759434000
,,55.5457205000
,,57.3540983000
,,54.3966301000
,,,Shuffle
,,,53.9989195000
,,,53.0435554000
,,,54.4123290000
,,,55.5212166000
,,,55.2815158000
,,,55.2531720000
,,,54.1586301000
,,,54.9629367000
,,,54.7949134000
,,,54.7103971000
,,,55.1697360000
,,,54.6741742000
,,,54.8763006000
,,,56.2744038000
,,,54.0152272000
,,,52.9053327000
,,,53.7087913000
,,,56.7575121000
,,,57.2982716000
,,,55.8900072000
,,,56.6326257000
,,,48.3289540000
,,,39.8266343000
,,,40.1052263000
,,,39.9785161000
,,,39.8180699000
,,,39.8621478000
,,,39.9161434000
,,,39.8161864000
,,,39.9592608000
,,,39.7777424000
,,,39.8490674000
,,,39.8429919000
,,,39.9396689000
,,,39.7940330000
,,,39.8776222000
,,,39.8913162000
,,,39.9029826000
,,,39.9327760000
,,,39.8972019000
,,,39.8783966000
,,,39.8815479000
,,,39.8271493000
,,,39.8898730000
,,,39.8805213000
,,,39.7795435000
,,,39.9657476000
,,,39.8532438000
,,,39.8183412000
,,,39.8194991000
,,,39.8824350000
,,,39.9074673000
,,,39.8241158000
,,,39.9095004000
,,,39.8775694000
,,,39.8291780000
,,,39.8265717000
,,,39.8022588000
,,,39.7928132000
,,,39.8741391000
,,,39.8082542000
,,,39.8167683000
,,,39.7994109000
,,,39.8732667000
,,,39.8777962000
,,,39.8257030000
,,,39.8945012000
,,,39.9228637000
,,,39.8682495000
,,,39.8115755000
,,,39.8841319000
,,,39.8371134000
,,,39.7807515000
,,,39.7821587000
,,,39.8746061000
,,,39.8834195000
,,,39.8177393000
,,,39.8465510000
,,,39.8277241000
,,,39.9078004000
,,,39.8328883000
,,,39.8154465000
,,,39.9197198000
,,,40.0604219000
,,,40.1959778000
,,,40.2784306000
,,,39.9489033000
,,,39.9093584000
,,,39.8998663000
,,,39.8964026000
,,,39.8805966000
