Random
0.0000014000
0.0000015000
0.0000015000
0.0000014000
0.0000011000
0.0000018000
0.0000014000
0.0000011000
0.0000012000
0.0000015000
0.0000012000
0.0000015000
0.0000015000
0.0000015000
0.0000015000
0.0000014000
0.0000014000
0.0000014000
0.0000018000
0.0000014000
0.0000014000
0.0000015000
0.0000012000
0.0000014000
0.0000015000
0.0000014000
0.0000014000
0.0000015000
0.0000015000
0.0000018000
0.0000015000
0.0000014000
0.0000014000
0.0000017000
0.0000015000
0.0000015000
0.0000014000
0.0000015000
0.0000015000
0.0000014000
0.0000014000
0.0000015000
0.0000017000
0.0000015000
0.0000015000
0.0000015000
0.0000015000
0.0000014000
0.0000017000
0.0000015000
0.0000015000
0.0000015000
0.0000015000
0.0000018000
0.0000018000
0.0000015000
0.0000018000
0.0000015000
0.0000014000
0.0000014000
0.0000015000
0.0000017000
0.0000017000
0.0000015000
0.0000015000
0.0000014000
0.0000014000
0.0000015000
0.0000017000
0.0000017000
0.0000014000
0.0000017000
0.0000015000
0.0000018000
0.0000015000
0.0000017000
0.0000015000
0.0000014000
0.0000015000
0.0000014000
0.0000015000
0.0000015000
0.0000018000
0.0000018000
0.0000014000
0.0000015000
0.0000015000
0.0000015000
0.0000014000
0.0000015000
0.0000064000
0.0000018000
0.0000014000
0.0000012000
0.0000012000
0.0000014000
0.0000012000
0.0000012000
0.0000014000
0.0000012000
,Ordered
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000005000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000002000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000002000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000002000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000005000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000002000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000005000
,0.0000006000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000005000
,0.0000002000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000006000
,0.0000006000
,0.0000002000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000000000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000003000
,0.0000000000
,0.0000003000
,0.0000000000
,0.0000003000
,0.0000003000
,0.0000002000
,0.0000000000
,,Reversed
,,0.0000014000
,,0.0000015000
,,0.0000018000
,,0.0000015000
,,0.0000014000
,,0.0000020000
,,0.0000015000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000015000
,,0.0000014000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000011000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000021000
,,0.0000014000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000011000
,,0.0000011000
,,0.0000011000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000015000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000011000
,,0.0000011000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000012000
,,0.0000015000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000015000
,,0.0000011000
,,0.0000015000
,,0.0000011000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000015000
,,0.0000012000
,,0.0000012000
,,0.0000011000
,,0.0000011000
,,0.0000012000
,,0.0000011000
,,0.0000015000
,,,Shuffled
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000000000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000006000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000003000
,,,0.0000009000
,,,0.0000005000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000005000
,,,0.0000006000
,,,0.0000006000
,,,0.0000006000
,,,0.0000006000
,,,0.0000006000
,,,0.0000003000
,,,0.0000003000
,,,0.0000006000
,,,0.0000006000
,,,0.0000005000
,,,0.0000003000
,,,0.0000005000
,,,0.0000006000
,,,0.0000006000
,,,0.0000006000
,,,0.0000006000
,,,0.0000006000
,,,0.0000003000
,,,0.0000003000
,,,0.0000005000
,,,0.0000006000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000006000
,,,0.0000003000
,,,0.0000006000
,,,0.0000006000
,,,0.0000003000
