Random
0.0249948000
0.0252312000
0.0251897000
0.0246349000
0.0249305000
0.0254687000
0.0279345000
0.0252918000
0.0248108000
0.0246789000
0.0261826000
0.0257682000
0.0246325000
0.0247014000
0.0246569000
0.0247029000
0.0247519000
0.0246663000
0.0246984000
0.0248874000
0.0246520000
0.0246317000
0.0246497000
0.0247332000
0.0247552000
0.0247999000
0.0247307000
0.0247227000
0.0248087000
0.0250756000
0.0246947000
0.0247110000
0.0248096000
0.0246291000
0.0247008000
0.0246455000
0.0252873000
0.0246458000
0.0249135000
0.0248321000
0.0246741000
0.0274989000
0.0265627000
0.0249220000
0.0247121000
0.0248020000
0.0248357000
0.0249231000
0.0253158000
0.0246367000
0.0246496000
0.0249342000
0.0247459000
0.0246437000
0.0247599000
0.0252885000
0.0246559000
0.0248319000
0.0246410000
0.0246947000
0.0246557000
0.0246105000
0.0246837000
0.0247127000
0.0246766000
0.0246619000
0.0249665000
0.0249027000
0.0248593000
0.0256876000
0.0246616000
0.0246221000
0.0246698000
0.0245852000
0.0247168000
0.0246411000
0.0246323000
0.0246870000
0.0247514000
0.0247829000
0.0246280000
0.0246361000
0.0248357000
0.0247019000
0.0248722000
0.0247541000
0.0249390000
0.0247800000
0.0251604000
0.0249726000
0.0261464000
0.0252202000
0.0247555000
0.0246616000
0.0246001000
0.0246977000
0.0246859000
0.0246409000
0.0246279000
0.0249267000
,Ordered
,0.0090395000
,0.0090436000
,0.0089497000
,0.0089944000
,0.0091314000
,0.0089857000
,0.0089972000
,0.0089872000
,0.0097469000
,0.0090325000
,0.0090027000
,0.0089968000
,0.0091326000
,0.0089447000
,0.0089727000
,0.0089821000
,0.0089936000
,0.0089845000
,0.0092193000
,0.0090410000
,0.0091185000
,0.0089991000
,0.0090371000
,0.0090626000
,0.0089699000
,0.0095822000
,0.0090914000
,0.0091563000
,0.0090234000
,0.0091068000
,0.0090114000
,0.0090278000
,0.0090880000
,0.0090290000
,0.0090418000
,0.0089527000
,0.0091010000
,0.0090064000
,0.0090009000
,0.0090278000
,0.0090017000
,0.0090834000
,0.0090045000
,0.0090047000
,0.0090088000
,0.0090006000
,0.0090162000
,0.0092013000
,0.0089981000
,0.0090088000
,0.0092054000
,0.0089957000
,0.0089974000
,0.0092497000
,0.0090038000
,0.0090088000
,0.0089576000
,0.0090492000
,0.0090125000
,0.0090088000
,0.0089876000
,0.0090096000
,0.0089980000
,0.0090094000
,0.0090632000
,0.0090563000
,0.0089988000
,0.0089579000
,0.0091007000
,0.0090050000
,0.0089968000
,0.0090023000
,0.0090015000
,0.0091136000
,0.0090096000
,0.0090012000
,0.0090273000
,0.0089532000
,0.0089989000
,0.0091750000
,0.0090427000
,0.0091465000
,0.0090070000
,0.0090863000
,0.0090929000
,0.0090135000
,0.0091255000
,0.0090164000
,0.0089854000
,0.0090264000
,0.0090330000
,0.0090473000
,0.0090406000
,0.0090009000
,0.0090091000
,0.0090017000
,0.0090022000
,0.0089936000
,0.0089538000
,0.0090108000
,,Reverse
,,0.0098365000
,,0.0098631000
,,0.0098957000
,,0.0098546000
,,0.0098848000
,,0.0098751000
,,0.0098546000
,,0.0100649000
,,0.0098471000
,,0.0098455000
,,0.0098613000
,,0.0098531000
,,0.0099003000
,,0.0098514000
,,0.0098602000
,,0.0099400000
,,0.0098575000
,,0.0098698000
,,0.0098442000
,,0.0098493000
,,0.0098508000
,,0.0099102000
,,0.0098450000
,,0.0099096000
,,0.0098468000
,,0.0098555000
,,0.0098531000
,,0.0098557000
,,0.0098502000
,,0.0099140000
,,0.0098565000
,,0.0098546000
,,0.0100044000
,,0.0109140000
,,0.0100372000
,,0.0098462000
,,0.0098520000
,,0.0098578000
,,0.0099573000
,,0.0099488000
,,0.0098494000
,,0.0100279000
,,0.0098617000
,,0.0099403000
,,0.0098652000
,,0.0098692000
,,0.0100346000
,,0.0098547000
,,0.0098561000
,,0.0098570000
,,0.0098549000
,,0.0098452000
,,0.0098600000
,,0.0098505000
,,0.0104055000
,,0.0100738000
,,0.0098856000
,,0.0098448000
,,0.0098619000
,,0.0098586000
,,0.0098491000
,,0.0098713000
,,0.0098556000
,,0.0098441000
,,0.0099313000
,,0.0098680000
,,0.0098440000
,,0.0098499000
,,0.0098781000
,,0.0099345000
,,0.0098429000
,,0.0099634000
,,0.0098461000
,,0.0098500000
,,0.0098909000
,,0.0098332000
,,0.0099871000
,,0.0099518000
,,0.0098891000
,,0.0098755000
,,0.0098543000
,,0.0100459000
,,0.0098763000
,,0.0098482000
,,0.0098833000
,,0.0107912000
,,0.0104725000
,,0.0108213000
,,0.0100308000
,,0.0098827000
,,0.0098491000
,,0.0099735000
,,0.0098528000
,,0.0100442000
,,0.0098625000
,,0.0099602000
,,0.0098782000
,,0.0098561000
,,0.0098692000
,,0.0098526000
,,,Shuffle
,,,0.0114072000
,,,0.0114390000
,,,0.0114714000
,,,0.0114120000
,,,0.0114532000
,,,0.0114184000
,,,0.0114371000
,,,0.0115155000
,,,0.0114515000
,,,0.0114511000
,,,0.0114182000
,,,0.0114169000
,,,0.0116949000
,,,0.0114608000
,,,0.0114123000
,,,0.0114664000
,,,0.0114224000
,,,0.0114175000
,,,0.0114482000
,,,0.0114439000
,,,0.0114144000
,,,0.0114193000
,,,0.0115647000
,,,0.0114169000
,,,0.0114182000
,,,0.0114918000
,,,0.0114152000
,,,0.0114260000
,,,0.0119649000
,,,0.0114643000
,,,0.0114302000
,,,0.0114959000
,,,0.0114113000
,,,0.0114406000
,,,0.0114324000
,,,0.0116022000
,,,0.0115120000
,,,0.0115056000
,,,0.0114471000
,,,0.0116014000
,,,0.0115623000
,,,0.0115117000
,,,0.0114055000
,,,0.0114407000
,,,0.0115021000
,,,0.0114069000
,,,0.0114862000
,,,0.0114939000
,,,0.0116464000
,,,0.0114214000
,,,0.0114131000
,,,0.0114149000
,,,0.0114112000
,,,0.0114181000
,,,0.0114392000
,,,0.0115635000
,,,0.0114047000
,,,0.0114878000
,,,0.0114366000
,,,0.0114257000
,,,0.0114214000
,,,0.0114754000
,,,0.0114562000
,,,0.0114411000
,,,0.0114204000
,,,0.0114465000
,,,0.0115740000
,,,0.0114081000
,,,0.0114756000
,,,0.0114117000
,,,0.0126341000
,,,0.0119538000
,,,0.0114234000
,,,0.0114290000
,,,0.0114693000
,,,0.0114714000
,,,0.0114112000
,,,0.0114065000
,,,0.0121972000
,,,0.0115153000
,,,0.0114783000
,,,0.0114013000
,,,0.0113996000
,,,0.0114043000
,,,0.0114766000
,,,0.0115173000
,,,0.0115219000
,,,0.0114465000
,,,0.0115597000
,,,0.0114617000
,,,0.0114210000
,,,0.0114350000
,,,0.0114158000
,,,0.0115222000
,,,0.0114228000
,,,0.0114514000
