Random
0.0547139000
0.0506861000
0.0479608000
0.0478180000
0.0480099000
0.0476808000
0.0475747000
0.0477029000
0.0475329000
0.0475801000
0.0473306000
0.0472510000
0.0492844000
0.0474684000
0.0475166000
0.0476135000
0.0474737000
0.0474201000
0.0476720000
0.0472525000
0.0476225000
0.0523300000
0.0578258000
0.0485395000
0.0475167000
0.0475523000
0.0477893000
0.0472449000
0.0474651000
0.0475100000
0.0475688000
0.0473083000
0.0474619000
0.0474383000
0.0477791000
0.0482709000
0.0472998000
0.0475571000
0.0472428000
0.0478476000
0.0473978000
0.0478061000
0.0472001000
0.0475269000
0.0475805000
0.0474181000
0.0473195000
0.0474113000
0.0475708000
0.0476316000
0.0474585000
0.0474163000
0.0484429000
0.0498762000
0.0475348000
0.0474195000
0.0476597000
0.0473245000
0.0479403000
0.0475436000
0.0475444000
0.0480383000
0.0475571000
0.0474342000
0.0474265000
0.0474710000
0.0473695000
0.0479313000
0.0478566000
0.0473215000
0.0478306000
0.0480088000
0.0475985000
0.0474500000
0.0480155000
0.0474034000
0.0487659000
0.0475418000
0.0479105000
0.0474917000
0.0476614000
0.0474465000
0.0473406000
0.0478136000
0.0474087000
0.0476273000
0.0477405000
0.0475912000
0.0474576000
0.0476311000
0.0473668000
0.0473634000
0.0473827000
0.0492366000
0.0472446000
0.0476951000
0.0472584000
0.0473045000
0.0474444000
0.0474599000
,Ordered
,0.0406629000
,0.0406172000
,0.0405932000
,0.0405994000
,0.0406216000
,0.0407063000
,0.0404927000
,0.0407200000
,0.0406096000
,0.0407806000
,0.0406027000
,0.0405847000
,0.0404189000
,0.0406673000
,0.0404841000
,0.0405816000
,0.0407024000
,0.0403858000
,0.0408177000
,0.0405509000
,0.0418836000
,0.0405167000
,0.0406381000
,0.0405377000
,0.0406591000
,0.0407865000
,0.0407121000
,0.0406135000
,0.0406775000
,0.0406009000
,0.0407929000
,0.0406099000
,0.0408107000
,0.0405242000
,0.0407624000
,0.0405376000
,0.0406293000
,0.0406387000
,0.0409335000
,0.0407190000
,0.0416492000
,0.0404309000
,0.0409243000
,0.0406679000
,0.0407545000
,0.0406580000
,0.0406954000
,0.0404757000
,0.0406906000
,0.0406758000
,0.0405781000
,0.0405857000
,0.0406972000
,0.0403745000
,0.0406360000
,0.0406348000
,0.0406755000
,0.0405844000
,0.0429754000
,0.0407673000
,0.0404630000
,0.0406331000
,0.0404317000
,0.0405413000
,0.0406266000
,0.0405076000
,0.0406828000
,0.0411553000
,0.0412812000
,0.0404753000
,0.0405936000
,0.0408361000
,0.0403495000
,0.0405216000
,0.0404596000
,0.0404803000
,0.0404906000
,0.0406403000
,0.0407849000
,0.0407197000
,0.0405204000
,0.0407497000
,0.0406454000
,0.0408349000
,0.0403282000
,0.0406509000
,0.0405898000
,0.0407589000
,0.0418510000
,0.0407035000
,0.0406170000
,0.0405901000
,0.0407791000
,0.0405433000
,0.0407545000
,0.0407044000
,0.0405459000
,0.0406465000
,0.0406781000
,0.0406421000
,,Reverse
,,0.0408621000
,,0.0403250000
,,0.0407227000
,,0.0405008000
,,0.0402629000
,,0.0404598000
,,0.0404551000
,,0.0403394000
,,0.0402329000
,,0.0403915000
,,0.0403630000
,,0.0405162000
,,0.0404248000
,,0.0403557000
,,0.0405239000
,,0.0410263000
,,0.0402878000
,,0.0404398000
,,0.0404549000
,,0.0404402000
,,0.0403121000
,,0.0403262000
,,0.0403446000
,,0.0403592000
,,0.0402760000
,,0.0404612000
,,0.0400924000
,,0.0406217000
,,0.0402244000
,,0.0403122000
,,0.0406489000
,,0.0405408000
,,0.0402471000
,,0.0406091000
,,0.0404584000
,,0.0405512000
,,0.0413153000
,,0.0403394000
,,0.0404684000
,,0.0403717000
,,0.0402709000
,,0.0403636000
,,0.0404046000
,,0.0406009000
,,0.0401837000
,,0.0405913000
,,0.0403603000
,,0.0405102000
,,0.0403704000
,,0.0403642000
,,0.0401722000
,,0.0403648000
,,0.0403233000
,,0.0406473000
,,0.0404462000
,,0.0405801000
,,0.0402254000
,,0.0405032000
,,0.0405544000
,,0.0405531000
,,0.0403522000
,,0.0405268000
,,0.0405558000
,,0.0411685000
,,0.0403730000
,,0.0404525000
,,0.0403133000
,,0.0403899000
,,0.0404292000
,,0.0405044000
,,0.0402878000
,,0.0404941000
,,0.0403065000
,,0.0402994000
,,0.0402507000
,,0.0404621000
,,0.0404295000
,,0.0404411000
,,0.0404868000
,,0.0407436000
,,0.0402925000
,,0.0405600000
,,0.0404100000
,,0.0405462000
,,0.0419166000
,,0.0403777000
,,0.0404821000
,,0.0404076000
,,0.0404150000
,,0.0404177000
,,0.0405155000
,,0.0404924000
,,0.0402442000
,,0.0404285000
,,0.0402989000
,,0.0406300000
,,0.0404180000
,,0.0403595000
,,0.0404499000
,,0.0406439000
,,,Shuffle
,,,0.0414783000
,,,0.0418948000
,,,0.0417001000
,,,0.0419244000
,,,0.0416495000
,,,0.0416061000
,,,0.0418012000
,,,0.0417647000
,,,0.0418897000
,,,0.0415660000
,,,0.0421111000
,,,0.0428970000
,,,0.0415474000
,,,0.0417770000
,,,0.0417301000
,,,0.0417118000
,,,0.0417696000
,,,0.0418607000
,,,0.0418183000
,,,0.0416989000
,,,0.0416202000
,,,0.0418323000
,,,0.0422334000
,,,0.0417635000
,,,0.0415345000
,,,0.0417567000
,,,0.0418777000
,,,0.0417807000
,,,0.0417343000
,,,0.0417670000
,,,0.0417095000
,,,0.0427250000
,,,0.0419457000
,,,0.0419128000
,,,0.0416618000
,,,0.0418177000
,,,0.0415980000
,,,0.0417524000
,,,0.0417924000
,,,0.0418549000
,,,0.0419947000
,,,0.0418065000
,,,0.0417150000
,,,0.0417048000
,,,0.0420094000
,,,0.0415474000
,,,0.0415974000
,,,0.0416803000
,,,0.0417085000
,,,0.0419404000
,,,0.0417872000
,,,0.0420506000
,,,0.0417796000
,,,0.0419740000
,,,0.0415407000
,,,0.0414680000
,,,0.0422805000
,,,0.0416041000
,,,0.0427054000
,,,0.0417794000
,,,0.0417235000
,,,0.0416969000
,,,0.0416722000
,,,0.0417465000
,,,0.0417647000
,,,0.0419108000
,,,0.0417892000
,,,0.0417841000
,,,0.0418125000
,,,0.0416158000
,,,0.0417922000
,,,0.0419789000
,,,0.0418027000
,,,0.0420526000
,,,0.0417226000
,,,0.0417642000
,,,0.0423756000
,,,0.0417594000
,,,0.0425994000
,,,0.0416767000
,,,0.0419859000
,,,0.0417127000
,,,0.0420499000
,,,0.0419143000
,,,0.0417632000
,,,0.0414771000
,,,0.0428039000
,,,0.0417228000
,,,0.0416360000
,,,0.0417411000
,,,0.0416772000
,,,0.0416307000
,,,0.0419063000
,,,0.0415907000
,,,0.0417287000
,,,0.0417767000
,,,0.0418490000
,,,0.0416842000
,,,0.0415813000
,,,0.0417569000
