Random
300.0006594000
300.0034202000
300.3053228000
300.0011252000
300.0016170000
300.0010100000
300.0012361000
300.0019444000
300.0013458000
300.0011491000
300.0012255000
300.0017127000
300.0009239000
300.0013385000
300.0009932000
300.0010041000
300.0009924000
300.0013520000
300.0009935000
300.0012961000
300.0014775000
300.0013288000
300.0013011000
300.0013511000
,Ordered
,300.0013224000
,300.0015316000
,300.0014360000
,300.0009982000
,300.0010290000
,300.0009929000
,300.0009969000
,300.0013348000
,300.0013385000
,300.0015666000
,300.0013438000
,300.0013612000
,300.0010456000
,300.0009799000
,300.0009672000
,300.0009494000
,300.0009373000
,300.0009630000
,300.0009640000
,300.0013412000
,300.0017566000
,300.0014441000
,300.0009494000
,300.0015802000
,,Reverse
,,300.0010182000
,,300.0009760000
,,300.0012168000
,,300.0015826000
,,300.0010881000
,,300.0008803000
,,300.0008391000
,,300.0009093000
,,300.0010912000
,,300.0010196000
,,300.0010348000
,,300.0006821000
,,300.0006650000
,,300.0008314000
,,300.0014485000
,,300.0010674000
,,300.0008745000
,,300.0013663000
,,300.0009371000
,,300.0009710000
,,300.0013772000
,,300.0013768000
,,300.0008867000
,,300.0015489000
,,,Shuffle
,,,300.0008889000
,,,300.0009257000
,,,300.0015638000
,,,300.0013485000
,,,300.0013432000
,,,300.0009918000
,,,300.0009833000
,,,300.0015403000
,,,300.0013850000
,,,300.0011501000
,,,300.0009851000
,,,300.0013699000
,,,300.0015011000
,,,300.0009907000
,,,300.0010453000
,,,300.0010167000
,,,300.0013782000
,,,300.0010875000
,,,300.0013930000
,,,300.0010056000
,,,300.0009704000
,,,300.0010700000
,,,300.0014146000
,,,300.0014793000
