Random
0.0039442000
0.0037911000
0.0044424000
0.0038429000
0.0036533000
0.0036159000
0.0045375000
0.0045890000
0.0036870000
0.0037065000
0.0043464000
0.0037960000
0.0038308000
0.0039158000
0.0046306000
0.0037188000
0.0052183000
0.0055706000
0.0055788000
0.0059082000
0.0059260000
0.0058310000
0.0057280000
0.0062189000
0.0046986000
0.0035372000
0.0036941000
0.0046240000
0.0058956000
0.0055828000
0.0058239000
0.0056510000
0.0058128000
0.0055661000
0.0057145000
0.0056159000
0.0059318000
0.0059075000
0.0060059000
0.0055501000
0.0056610000
0.0057359000
0.0055974000
0.0058753000
0.0055714000
0.0057718000
0.0058508000
0.0056762000
0.0042145000
0.0037923000
0.0036080000
0.0036794000
0.0050971000
0.0036501000
0.0037125000
0.0037246000
0.0055308000
0.0042005000
0.0035886000
0.0036782000
0.0051492000
0.0037051000
0.0035801000
0.0038502000
0.0042820000
0.0037089000
0.0037008000
0.0060787000
0.0038526000
0.0039468000
0.0035793000
0.0038921000
0.0054894000
0.0058600000
0.0056414000
0.0056123000
0.0057628000
0.0056962000
0.0038139000
0.0050387000
0.0059510000
0.0054357000
0.0058190000
0.0057549000
0.0054760000
0.0036614000
0.0038086000
0.0036501000
0.0055647000
0.0055641000
0.0055887000
0.0058254000
0.0060907000
0.0059158000
0.0037726000
0.0035399000
0.0035458000
0.0044032000
0.0045208000
0.0035314000
,Ordered
,0.0029523000
,0.0031238000
,0.0032952000
,0.0049631000
,0.0052528000
,0.0050283000
,0.0038923000
,0.0030737000
,0.0044898000
,0.0052162000
,0.0039710000
,0.0035945000
,0.0030958000
,0.0031682000
,0.0029907000
,0.0050986000
,0.0051843000
,0.0050851000
,0.0040761000
,0.0031101000
,0.0030570000
,0.0031557000
,0.0045287000
,0.0050639000
,0.0049956000
,0.0050205000
,0.0042318000
,0.0030691000
,0.0030095000
,0.0031951000
,0.0032323000
,0.0038557000
,0.0030965000
,0.0030746000
,0.0032121000
,0.0034395000
,0.0039750000
,0.0031801000
,0.0030520000
,0.0030852000
,0.0031152000
,0.0043853000
,0.0050829000
,0.0051914000
,0.0050831000
,0.0049002000
,0.0050451000
,0.0050857000
,0.0052104000
,0.0051203000
,0.0050398000
,0.0052935000
,0.0051428000
,0.0047598000
,0.0036653000
,0.0032330000
,0.0030424000
,0.0029723000
,0.0030863000
,0.0038013000
,0.0032242000
,0.0033108000
,0.0032580000
,0.0040503000
,0.0055484000
,0.0048716000
,0.0050112000
,0.0047806000
,0.0033436000
,0.0029967000
,0.0046346000
,0.0050032000
,0.0030847000
,0.0031415000
,0.0031301000
,0.0029922000
,0.0036059000
,0.0037782000
,0.0030937000
,0.0029859000
,0.0029307000
,0.0035247000
,0.0032723000
,0.0030861000
,0.0030333000
,0.0030125000
,0.0030803000
,0.0033508000
,0.0031358000
,0.0032005000
,0.0030553000
,0.0029851000
,0.0033204000
,0.0030316000
,0.0032004000
,0.0030592000
,0.0031149000
,0.0036609000
,0.0049452000
,0.0048841000
,,Reversed
,,0.0049296000
,,0.0033499000
,,0.0030039000
,,0.0031881000
,,0.0029991000
,,0.0031507000
,,0.0035895000
,,0.0031694000
,,0.0029897000
,,0.0031173000
,,0.0029887000
,,0.0033558000
,,0.0030707000
,,0.0032893000
,,0.0030770000
,,0.0029637000
,,0.0037156000
,,0.0048219000
,,0.0049822000
,,0.0050281000
,,0.0037274000
,,0.0029657000
,,0.0030554000
,,0.0029608000
,,0.0031477000
,,0.0033591000
,,0.0032469000
,,0.0031142000
,,0.0029610000
,,0.0029824000
,,0.0034096000
,,0.0031569000
,,0.0031614000
,,0.0029726000
,,0.0029546000
,,0.0033160000
,,0.0032200000
,,0.0031106000
,,0.0031454000
,,0.0030974000
,,0.0030033000
,,0.0034257000
,,0.0031041000
,,0.0031425000
,,0.0030082000
,,0.0032683000
,,0.0033110000
,,0.0031860000
,,0.0029895000
,,0.0029990000
,,0.0030105000
,,0.0033649000
,,0.0030148000
,,0.0031252000
,,0.0029050000
,,0.0030260000
,,0.0035418000
,,0.0052739000
,,0.0052624000
,,0.0055220000
,,0.0053751000
,,0.0050266000
,,0.0050431000
,,0.0052715000
,,0.0053596000
,,0.0050846000
,,0.0041571000
,,0.0030582000
,,0.0030427000
,,0.0030954000
,,0.0030560000
,,0.0032698000
,,0.0030224000
,,0.0032283000
,,0.0030409000
,,0.0032327000
,,0.0036709000
,,0.0040418000
,,0.0029995000
,,0.0031340000
,,0.0031623000
,,0.0037484000
,,0.0049758000
,,0.0048289000
,,0.0048500000
,,0.0048060000
,,0.0049579000
,,0.0049239000
,,0.0052221000
,,0.0048836000
,,0.0051056000
,,0.0051776000
,,0.0052838000
,,0.0053562000
,,0.0052820000
,,0.0049308000
,,0.0052753000
,,0.0032750000
,,0.0032577000
,,0.0030348000
,,,Shuffled
,,,0.0031350000
,,,0.0031805000
,,,0.0032232000
,,,0.0036136000
,,,0.0054482000
,,,0.0043464000
,,,0.0032188000
,,,0.0031586000
,,,0.0032692000
,,,0.0032607000
,,,0.0032085000
,,,0.0032883000
,,,0.0034204000
,,,0.0038377000
,,,0.0032086000
,,,0.0033300000
,,,0.0035711000
,,,0.0043497000
,,,0.0049150000
,,,0.0051243000
,,,0.0046773000
,,,0.0032802000
,,,0.0032927000
,,,0.0031570000
,,,0.0032437000
,,,0.0037182000
,,,0.0032552000
,,,0.0032402000
,,,0.0033724000
,,,0.0035787000
,,,0.0035664000
,,,0.0031942000
,,,0.0030779000
,,,0.0031586000
,,,0.0032246000
